"No.","Time","Source","Destination","Protocol","Length","Info"
"2642","2.101638467","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2643","2.101663967","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=49153 Win=133504 Len=0 TSval=4266362080 TSecr=1405833775"
"2644","2.101784857","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2645","2.101802389","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=50601 Win=136448 Len=0 TSval=4266362080 TSecr=1405833775"
"2646","2.101785019","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2647","2.101806840","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=52049 Win=139264 Len=0 TSval=4266362080 TSecr=1405833775"
"2648","2.101785133","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2649","2.101809988","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=53497 Win=142208 Len=0 TSval=4266362080 TSecr=1405833775"
"2650","2.101785237","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2651","2.101813072","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=54945 Win=145152 Len=0 TSval=4266362080 TSecr=1405833775"
"2652","2.101785342","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2653","2.101819585","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=56393 Win=147968 Len=0 TSval=4266362080 TSecr=1405833775"
"2654","2.101785452","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2655","2.101822906","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=57345 Win=150912 Len=0 TSval=4266362080 TSecr=1405833775"
"2656","2.101950779","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2657","2.101955751","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=58793 Win=153728 Len=0 TSval=4266362080 TSecr=1405833775"
"2658","2.101950928","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2659","2.101960144","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=60241 Win=156672 Len=0 TSval=4266362080 TSecr=1405833775"
"2660","2.101951039","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2661","2.101963301","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=61689 Win=159616 Len=0 TSval=4266362080 TSecr=1405833775"
"2662","2.101951152","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2663","2.101966381","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=63137 Win=162432 Len=0 TSval=4266362080 TSecr=1405833775"
"2664","2.101951260","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2665","2.101969470","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=64585 Win=165376 Len=0 TSval=4266362080 TSecr=1405833775"
"2666","2.101951382","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2667","2.101972481","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=65537 Win=168320 Len=0 TSval=4266362080 TSecr=1405833775"
"2668","2.102097647","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2669","2.102102331","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=66985 Win=171136 Len=0 TSval=4266362080 TSecr=1405833775"
"2670","2.102097793","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2671","2.102106769","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=68433 Win=174080 Len=0 TSval=4266362080 TSecr=1405833775"
"2672","2.102097938","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2673","2.102109920","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=69881 Win=176896 Len=0 TSval=4266362080 TSecr=1405833775"
"2674","2.102098051","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2675","2.102112907","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=71329 Win=179840 Len=0 TSval=4266362080 TSecr=1405833775"
"2676","2.102098163","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2677","2.102116005","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=72777 Win=182272 Len=0 TSval=4266362080 TSecr=1405833775"
"2678","2.102098279","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2679","2.102119103","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=73729 Win=181760 Len=0 TSval=4266362080 TSecr=1405833775"
"2680","2.102237741","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2681","2.102242261","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=75177 Win=184832 Len=0 TSval=4266362080 TSecr=1405833775"
"2682","2.102237910","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2683","2.102246546","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=76625 Win=184448 Len=0 TSval=4266362080 TSecr=1405833775"
"2684","2.102238019","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2685","2.102249665","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=78073 Win=183680 Len=0 TSval=4266362080 TSecr=1405833775"
"2686","2.102238130","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2687","2.102252668","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=79521 Win=182912 Len=0 TSval=4266362080 TSecr=1405833775"
"2688","2.102238238","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2689","2.102255789","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=80969 Win=182272 Len=0 TSval=4266362080 TSecr=1405833775"
"2690","2.102238354","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2691","2.102258801","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=81921 Win=181760 Len=0 TSval=4266362080 TSecr=1405833775"
"2692","2.102320221","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2693","2.102324671","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=83369 Win=184832 Len=0 TSval=4266362080 TSecr=1405833775"
"2694","2.102320386","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2695","2.102328988","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=84817 Win=184448 Len=0 TSval=4266362080 TSecr=1405833775"
"2696","2.102320495","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2697","2.102332250","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=86265 Win=183680 Len=0 TSval=4266362080 TSecr=1405833775"
"2698","2.102320609","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2699","2.102320720","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2700","2.102320838","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2701","2.102347110","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=90113 Win=184832 Len=0 TSval=4266362080 TSecr=1405833775"
"2702","2.102378661","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2703","2.102378833","172.17.0.2","172.17.0.1","TCP","653","[TCP segment of a reassembled PDU]"
"2704","2.102385402","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=92148 Win=184832 Len=0 TSval=4266362080 TSecr=1405833775"
"2705","2.102536033","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200   (application/n-triples)"
"2706","2.102548860","172.17.0.1","172.17.0.2","TCP","66","40206  >  3030 [ACK] Seq=1541 Ack=92153 Win=184832 Len=0 TSval=4266362080 TSecr=1405833775"
"2707","2.157407526","172.17.0.1","172.17.0.2","TCP","74","40210  >  3030 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4266362094 TSecr=0 WS=128"
"2708","2.157424908","172.17.0.2","172.17.0.1","TCP","74","3030  >  40210 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1405833789 TSecr=4266362094 WS=128"
"2709","2.157438702","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=4266362094 TSecr=1405833789"
"2710","2.157533672","172.17.0.1","172.17.0.2","TCP","1514","[TCP segment of a reassembled PDU]"
"2711","2.157536301","172.17.0.1","172.17.0.2","HTTP","158","GET /fuseki/annotations?query=CONSTRUCT+%7B%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasTarget%3E+%3Fanno+.%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasBody%3E+%3Fbody+.%0A%3Fbody+%3Chttp%3A%2F%2Fwww.w3.org%2F2011%2Fcontent%23chars%3E+%3Fchars+.%0A%3Fanno+%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FisPartOf%3E+%3Fmanifest+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSource%3E+%3Fsource+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSelector%3E+%3Fselector+.%0A%3Fselector+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23default%3E+%3Fdefault+.%0A%3Fdefault+%3Chttp%3A%2F%2Fwww.w3.org%2F1999%2F02%2F22-rdf-syntax-ns%23value%3E+%3Ffragment+.%0A%7D+WHERE+%7B%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasTarget%3E+%3Fanno+.%0A%3Fs+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasBody%3E+%3Fbody+.%0A%3Fbody+%3Chttp%3A%2F%2Fwww.w3.org%2F2011%2Fcontent%23chars%3E+%3Fchars+.%0A%3Fanno+%3Chttp%3A%2F%2Fpurl.org%2Fdc%2Fterms%2FisPartOf%3E+%3Fmanifest+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSource%3E+%3Fsource+.%0AFILTER%28regex%28str%28%3Fsource%29%2C+%22iiif.ub.uni-leipzig.de%22+%29%29+.%0A%3Fanno+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23hasSelector%3E+%3Fselector+.%0A%3Fselector+%3Chttp%3A%2F%2Fwww.w3.org%2Fns%2Foa%23default%3E+%3Fdefault+.%0A%3Fdefault+%3Chttp%3A%2F%2Fwww.w3.org%2F1999%2F02%2F22-rdf-syntax-ns%23value%3E+%3Ffragment+.%0A%7D%0A HTTP/1.1 "
"2712","2.157542960","172.17.0.2","172.17.0.1","TCP","66","3030  >  40210 [ACK] Seq=1 Ack=1449 Win=31872 Len=0 TSval=1405833789 TSecr=4266362094"
"2713","2.157545641","172.17.0.2","172.17.0.1","TCP","66","3030  >  40210 [ACK] Seq=1 Ack=1541 Win=31872 Len=0 TSval=1405833789 TSecr=4266362094"
"2714","2.161379949","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2715","2.161397283","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=1449 Win=32128 Len=0 TSval=4266362095 TSecr=1405833790"
"2716","2.161380330","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2717","2.161406620","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=2897 Win=35072 Len=0 TSval=4266362095 TSecr=1405833790"
"2718","2.161380439","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2719","2.161409056","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=4345 Win=37888 Len=0 TSval=4266362095 TSecr=1405833790"
"2720","2.161380531","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2721","2.161411395","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=5793 Win=40832 Len=0 TSval=4266362095 TSecr=1405833790"
"2722","2.161380642","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2723","2.161413969","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=7241 Win=43776 Len=0 TSval=4266362095 TSecr=1405833790"
"2724","2.161419993","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2725","2.161422022","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=8193 Win=46592 Len=0 TSval=4266362095 TSecr=1405833790"
"2726","2.161502328","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2727","2.161506125","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=9641 Win=49536 Len=0 TSval=4266362095 TSecr=1405833790"
"2728","2.161502545","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2729","2.161509881","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=11089 Win=52480 Len=0 TSval=4266362095 TSecr=1405833790"
"2730","2.161502651","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2731","2.161512130","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=12537 Win=55296 Len=0 TSval=4266362095 TSecr=1405833790"
"2732","2.161502757","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2733","2.161514307","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=13985 Win=58240 Len=0 TSval=4266362095 TSecr=1405833790"
"2734","2.161502851","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2735","2.161516880","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=15433 Win=61056 Len=0 TSval=4266362095 TSecr=1405833790"
"2736","2.161502955","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2737","2.161524761","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=16385 Win=64000 Len=0 TSval=4266362095 TSecr=1405833790"
"2738","2.161585455","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2739","2.161588610","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=17833 Win=66944 Len=0 TSval=4266362095 TSecr=1405833790"
"2740","2.161585617","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2741","2.161592066","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=19281 Win=69760 Len=0 TSval=4266362095 TSecr=1405833790"
"2742","2.161585734","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2743","2.161594363","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=20729 Win=72704 Len=0 TSval=4266362095 TSecr=1405833790"
"2744","2.161585826","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2745","2.161596517","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=22177 Win=75648 Len=0 TSval=4266362095 TSecr=1405833790"
"2746","2.161585918","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2747","2.161598581","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=23625 Win=78464 Len=0 TSval=4266362095 TSecr=1405833790"
"2748","2.161586022","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2749","2.161600611","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=24577 Win=81408 Len=0 TSval=4266362095 TSecr=1405833790"
"2750","2.161668060","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2751","2.161670950","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=26025 Win=84224 Len=0 TSval=4266362095 TSecr=1405833790"
"2752","2.161668209","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2753","2.161674320","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=27473 Win=87168 Len=0 TSval=4266362095 TSecr=1405833790"
"2754","2.161668316","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2755","2.161668411","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2756","2.161668503","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2757","2.161668606","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2758","2.161679853","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=28921 Win=90112 Len=0 TSval=4266362095 TSecr=1405833790"
"2759","2.161694807","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=30369 Win=92928 Len=0 TSval=4266362095 TSecr=1405833790"
"2760","2.161699374","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=31817 Win=95872 Len=0 TSval=4266362095 TSecr=1405833790"
"2761","2.161702973","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=32769 Win=98816 Len=0 TSval=4266362095 TSecr=1405833790"
"2762","2.161745227","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2763","2.161748137","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=34217 Win=101632 Len=0 TSval=4266362095 TSecr=1405833790"
"2764","2.161745370","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2765","2.161751600","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=35665 Win=104576 Len=0 TSval=4266362095 TSecr=1405833790"
"2766","2.161745477","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2767","2.161745571","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2768","2.161745664","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2769","2.161745765","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2770","2.161756344","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=37113 Win=107392 Len=0 TSval=4266362095 TSecr=1405833790"
"2771","2.161763447","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=38561 Win=110336 Len=0 TSval=4266362095 TSecr=1405833790"
"2772","2.161771438","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=40009 Win=113280 Len=0 TSval=4266362095 TSecr=1405833790"
"2773","2.161775359","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=40961 Win=116096 Len=0 TSval=4266362095 TSecr=1405833790"
"2774","2.161820678","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2775","2.161823848","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=42409 Win=119040 Len=0 TSval=4266362095 TSecr=1405833790"
"2776","2.161820823","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2777","2.161827114","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=43857 Win=121984 Len=0 TSval=4266362095 TSecr=1405833790"
"2778","2.161820928","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2779","2.161821047","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2780","2.161821140","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2781","2.161821242","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2782","2.161831538","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=45305 Win=124800 Len=0 TSval=4266362095 TSecr=1405833790"
"2783","2.161835878","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=46753 Win=127744 Len=0 TSval=4266362095 TSecr=1405833790"
"2784","2.161845454","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=48201 Win=130560 Len=0 TSval=4266362095 TSecr=1405833790"
"2785","2.161849411","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=49153 Win=133504 Len=0 TSval=4266362095 TSecr=1405833790"
"2786","2.161894818","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2787","2.161897795","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=50601 Win=136448 Len=0 TSval=4266362095 TSecr=1405833790"
"2788","2.161894962","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2789","2.161901227","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=52049 Win=139264 Len=0 TSval=4266362095 TSecr=1405833790"
"2790","2.161895058","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2791","2.161895151","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2792","2.161895246","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2793","2.161895349","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2794","2.161905610","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=53497 Win=142208 Len=0 TSval=4266362095 TSecr=1405833790"
"2795","2.161909875","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=54945 Win=145152 Len=0 TSval=4266362095 TSecr=1405833790"
"2796","2.161919194","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=56393 Win=147968 Len=0 TSval=4266362095 TSecr=1405833790"
"2797","2.161923100","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=57345 Win=150912 Len=0 TSval=4266362095 TSecr=1405833790"
"2798","2.161968547","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2799","2.161971979","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=58793 Win=153728 Len=0 TSval=4266362095 TSecr=1405833790"
"2800","2.161968682","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2801","2.161975428","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=60241 Win=156672 Len=0 TSval=4266362095 TSecr=1405833790"
"2802","2.161968774","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2803","2.161968866","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2804","2.161968961","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2805","2.161969063","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2806","2.161979992","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=61689 Win=159616 Len=0 TSval=4266362095 TSecr=1405833790"
"2807","2.161984451","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=63137 Win=162432 Len=0 TSval=4266362095 TSecr=1405833790"
"2808","2.161994003","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=64585 Win=165376 Len=0 TSval=4266362095 TSecr=1405833790"
"2809","2.161997789","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=65537 Win=168320 Len=0 TSval=4266362095 TSecr=1405833790"
"2810","2.162062466","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2811","2.162067588","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=66985 Win=171136 Len=0 TSval=4266362095 TSecr=1405833790"
"2812","2.162062640","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2813","2.162073709","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=68433 Win=174080 Len=0 TSval=4266362095 TSecr=1405833790"
"2814","2.162062735","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2815","2.162077079","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=69881 Win=176896 Len=0 TSval=4266362095 TSecr=1405833790"
"2816","2.162062828","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2817","2.162080522","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=71329 Win=179840 Len=0 TSval=4266362095 TSecr=1405833790"
"2818","2.162062926","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2819","2.162083712","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=72777 Win=182272 Len=0 TSval=4266362095 TSecr=1405833790"
"2820","2.162063033","172.17.0.2","172.17.0.1","TCP","1018","[TCP segment of a reassembled PDU]"
"2821","2.162086812","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=73729 Win=181760 Len=0 TSval=4266362095 TSecr=1405833790"
"2822","2.162184833","172.17.0.2","172.17.0.1","TCP","1514","[TCP segment of a reassembled PDU]"
"2823","2.162190676","172.17.0.1","172.17.0.2","TCP","66","40210  >  3030 [ACK] Seq=1541 Ack=75177 Win=184832 Len=0 TSval=4266362095 TSecr=1405833790"
